,aisuite_Llama-3.1-8B-Instruct,aisuite_Mistral-Nemo-Instruct-2407,aisuite_Mistral-7B
418,"{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.22, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.36, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}"
419,"{""scaled_score"": 0.22, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}"
420,"{""scaled_score"": 0.56, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.47, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 3, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.59, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 3, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}"
421,"{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.34, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}"
422,"{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
423,"{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.45, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.43, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
424,"{""scaled_score"": 0.07, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.07, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}"
425,"{""scaled_score"": 0.54, ""logical_equivalence"": 3, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 1.0, ""logical_equivalence"": 5, ""signal_behavior"": 5, ""edge_case_handling"": 5, ""code_modularity"": 5, ""resource_efficiency"": 5, ""timing_pipeline_depth"": 5}","{""scaled_score"": 0.45, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}"
426,"{""scaled_score"": 0.7, ""logical_equivalence"": 4, ""signal_behavior"": 3, ""edge_case_handling"": 3, ""code_modularity"": 2, ""resource_efficiency"": 4, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.7, ""logical_equivalence"": 4, ""signal_behavior"": 3, ""edge_case_handling"": 3, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 4}"
427,"{""scaled_score"": 0.1, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.56, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}"
428,"{""scaled_score"": 0.33, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.23, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.56, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}"
429,"{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.43, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
430,"{""scaled_score"": 0.66, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 4, ""code_modularity"": 3, ""resource_efficiency"": 4, ""timing_pipeline_depth"": 4}","{""scaled_score"": 0.04, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.43, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}"
431,"{""scaled_score"": 0.22, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.45, ""logical_equivalence"": 2, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.76, ""logical_equivalence"": 4, ""signal_behavior"": 4, ""edge_case_handling"": 3, ""code_modularity"": 2, ""resource_efficiency"": 4, ""timing_pipeline_depth"": 5}"
432,"{""scaled_score"": 0.25, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 2, ""code_modularity"": 1, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.43, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
433,"{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}"
434,"{""scaled_score"": 0.96, ""logical_equivalence"": 5, ""signal_behavior"": 5, ""edge_case_handling"": 5, ""code_modularity"": 3, ""resource_efficiency"": 5, ""timing_pipeline_depth"": 5}","{""scaled_score"": 1.0, ""logical_equivalence"": 5, ""signal_behavior"": 5, ""edge_case_handling"": 5, ""code_modularity"": 5, ""resource_efficiency"": 5, ""timing_pipeline_depth"": 5}","{""scaled_score"": 0.99, ""logical_equivalence"": 5, ""signal_behavior"": 5, ""edge_case_handling"": 5, ""code_modularity"": 4, ""resource_efficiency"": 5, ""timing_pipeline_depth"": 5}"
435,"{""scaled_score"": 0.26, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.24, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}"
436,"{""scaled_score"": 0.58, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.6, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 4, ""timing_pipeline_depth"": 3}"
437,"{""scaled_score"": 0.26, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.46, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
438,"{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
439,"{""scaled_score"": 0.6, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 4, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.78, ""logical_equivalence"": 4, ""signal_behavior"": 4, ""edge_case_handling"": 4, ""code_modularity"": 3, ""resource_efficiency"": 4, ""timing_pipeline_depth"": 4}"
440,"{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.45, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.34, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}"
441,"{""scaled_score"": 0.43, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.45, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
442,"{""scaled_score"": 0.32, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.46, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 3, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
443,"{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.43, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
444,"{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.24, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
445,"{""scaled_score"": 0.2, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.34, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 1, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
446,"{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.4, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}"
447,"{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.45, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}"
448,"{""scaled_score"": 0.58, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.38, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.54, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}"
449,"{""scaled_score"": 0.51, ""logical_equivalence"": 3, ""signal_behavior"": 2, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.0, ""logical_equivalence"": 0, ""signal_behavior"": 0, ""edge_case_handling"": 0, ""code_modularity"": 0, ""resource_efficiency"": 0, ""timing_pipeline_depth"": 0}","{""scaled_score"": 0.46, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 3, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}"
450,"{""scaled_score"": 0.34, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.54, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 2, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 2}","{""scaled_score"": 0.34, ""logical_equivalence"": 2, ""signal_behavior"": 2, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}"
451,"{""scaled_score"": 0.58, ""logical_equivalence"": 3, ""signal_behavior"": 3, ""edge_case_handling"": 2, ""code_modularity"": 3, ""resource_efficiency"": 3, ""timing_pipeline_depth"": 3}","{""scaled_score"": 0.24, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 2, ""timing_pipeline_depth"": 1}","{""scaled_score"": 0.22, ""logical_equivalence"": 1, ""signal_behavior"": 1, ""edge_case_handling"": 1, ""code_modularity"": 2, ""resource_efficiency"": 1, ""timing_pipeline_depth"": 1}"
